Directory,FileName,ScanType,SliceValidity,Manufacturer,ManufacturersModelName,InstitutionName,ScanningSequence,SliceThickness,EchoTime,RepetitionTime,FlipAngle,PhaseEncodingDirection,SpacingBetweenSlices
/media/pablo/Kirk/REDLAT/sub-CU415/anat,sub-CU415_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU415/anat,sub-CU415_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU415/anat,sub-CU415_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU416/anat,sub-CU416_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU416/anat,sub-CU416_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU416/anat,sub-CU416_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU417/anat,sub-CU417_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU417/anat,sub-CU417_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU417/anat,sub-CU417_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU418/anat,sub-CU418_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU418/anat,sub-CU418_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU418/anat,sub-CU418_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU419/anat,sub-CU419_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU419/anat,sub-CU419_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU419/anat,sub-CU419_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU420/anat,sub-CU420_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU420/anat,sub-CU420_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU420/anat,sub-CU420_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU422/anat,sub-CU422_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU422/anat,sub-CU422_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU422/anat,sub-CU422_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU424/anat,sub-CU424_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU424/anat,sub-CU424_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU424/anat,sub-CU424_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU425/anat,sub-CU425_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU425/anat,sub-CU425_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU425/anat,sub-CU425_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU425/anat,sub-CU425_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU426/anat,sub-CU426_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU426/anat,sub-CU426_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU426/anat,sub-CU426_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-CU427/anat,sub-CU427_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU427/anat,sub-CU427_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU427/anat,sub-CU427_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU428/anat,sub-CU428_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU428/anat,sub-CU428_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU428/anat,sub-CU428_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU429/anat,sub-CU429_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU429/anat,sub-CU429_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU429/anat,sub-CU429_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU430/anat,sub-CU430_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU430/anat,sub-CU430_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU430/anat,sub-CU430_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU430/anat,sub-CU430_run-2_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU432/anat,sub-CU432_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU432/anat,sub-CU432_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU432/anat,sub-CU432_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU434/anat,sub-CU434_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU434/anat,sub-CU434_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU434/anat,sub-CU434_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU436/anat,sub-CU436_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU436/anat,sub-CU436_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU436/anat,sub-CU436_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU437/anat,sub-CU437_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU437/anat,sub-CU437_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU437/anat,sub-CU437_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU438/anat,sub-CU438_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU438/anat,sub-CU438_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU438/anat,sub-CU438_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU438/anat,sub-CU438_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU439/anat,sub-CU439_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU439/anat,sub-CU439_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU439/anat,sub-CU439_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU440/anat,sub-CU440_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU440/anat,sub-CU440_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU440/anat,sub-CU440_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU442/anat,sub-CU442_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU442/anat,sub-CU442_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU442/anat,sub-CU442_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU443/anat,sub-CU443_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU443/anat,sub-CU443_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU443/anat,sub-CU443_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU443/anat,sub-CU443_run-2_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU444/anat,sub-CU444_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU444/anat,sub-CU444_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU444/anat,sub-CU444_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU445/anat,sub-CU445_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU445/anat,sub-CU445_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU445/anat,sub-CU445_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU446/anat,sub-CU446_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU446/anat,sub-CU446_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU446/anat,sub-CU446_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU447/anat,sub-CU447_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU447/anat,sub-CU447_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU447/anat,sub-CU447_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU448/anat,sub-CU448_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU448/anat,sub-CU448_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU448/anat,sub-CU448_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU449/anat,sub-CU449_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU449/anat,sub-CU449_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU449/anat,sub-CU449_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU450/anat,sub-CU450_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU450/anat,sub-CU450_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU450/anat,sub-CU450_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU451/anat,sub-CU451_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU451/anat,sub-CU451_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU451/anat,sub-CU451_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU452/anat,sub-CU452_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU452/anat,sub-CU452_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU452/anat,sub-CU452_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU453/anat,sub-CU453_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU453/anat,sub-CU453_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU453/anat,sub-CU453_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU455/anat,sub-CU455_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU455/anat,sub-CU455_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU455/anat,sub-CU455_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU456/anat,sub-CU456_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU456/anat,sub-CU456_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU456/anat,sub-CU456_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU458/anat,sub-CU458_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU458/anat,sub-CU458_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU458/anat,sub-CU458_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU459/anat,sub-CU459_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU459/anat,sub-CU459_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU459/anat,sub-CU459_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU460/anat,sub-CU460_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU460/anat,sub-CU460_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU460/anat,sub-CU460_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU461/anat,sub-CU461_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU461/anat,sub-CU461_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU461/anat,sub-CU461_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU462/anat,sub-CU462_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU462/anat,sub-CU462_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU462/anat,sub-CU462_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU463/anat,sub-CU463_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU463/anat,sub-CU463_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU463/anat,sub-CU463_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU464/anat,sub-CU464_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU464/anat,sub-CU464_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU464/anat,sub-CU464_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU465/anat,sub-CU465_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU465/anat,sub-CU465_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU465/anat,sub-CU465_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU466/anat,sub-CU466_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU466/anat,sub-CU466_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU466/anat,sub-CU466_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU467/anat,sub-CU467_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU467/anat,sub-CU467_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU467/anat,sub-CU467_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU468/anat,sub-CU468_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU468/anat,sub-CU468_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU468/anat,sub-CU468_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU469/anat,sub-CU469_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU469/anat,sub-CU469_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU469/anat,sub-CU469_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU470/anat,sub-CU470_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU470/anat,sub-CU470_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU470/anat,sub-CU470_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-CU471/anat,sub-CU471_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,No se encontró información,No se encontró información
